"aid","author_last_name","author_fore_name"
9448,"Levilliers","J"
9449,"Lecot","F"
9450,"Laudat","M H"
9451,"Romero","J A"
9452,"Issenberg","P"
9453,"Popova","V I"
9454,"Griffiths","E C"
9455,"Hooper","K C"
9456,"Hutson","D"
9457,"Jeffcoate","S L"
9458,"White","N"
9459,"LeBourdais","E"
9460,"McQuade","J"
9461,"Housley","C"
9462,"Strickler","A"
9463,"McCarville","M"
9464,"Overman","M"
9465,"Barr","G"
9466,"Grossman","M I"
9467,"Greer","M"
9468,"Kostiuk","I F"
9469,"Batkaev","E A"
9470,"Anton'ev","A A"
9471,"Suvorov","S V"
9472,"Ievleva","E A"
9473,"Tikhova","T S"
9474,"Terzin","A L"
9475,"Vuković","B"
9476,"Masić","M"
9477,"Mudrić","V"
9478,"Banković","A"
9479,"Malofiejew","M"
9480,"Litorowicz","A"
9481,"Kraków",""
9482,"Stepniewska","E"
9483,"Janik","A"
9484,"Marczyńska","I"
9485,"Skirpan","J"
9486,"Kostka-Trabka","E"
9487,"Sych","M"
9488,"Kadlec","V"
9489,"Wiest","W"
9490,"Weidinger","H"
9491,"Weist","W"
9492,"Hiltmann","W D"
9493,"Höhn","N"
9494,"Hartung","F"
9495,"Goronzy","D W"
9496,"Smith","G C"
9497,"Rao","T R"
9498,"Sharma","P L"
9499,"Klipstein","F A"
9500,"Engert","R F"
9501,"Delisle","A L"
9502,"Bals","M G"
9503,"Toma","E"
9504,"Dubowitz","B"
9505,"Distiller","L A"
9506,"Sagel","J"
9507,"Miller","N"
9508,"Gecelter","L"
9509,"Shishito","S"
9510,"Shirai","M"
9511,"Sasaki","K"
9512,"Magurský","V"
9513,"Mesko","M"
9514,"Sokolík","L"
9515,"Barták","V"
9516,"Josífko","M"
9517,"Horácková","M"
9518,"Kullander","S"
9519,"Rausing","A"
9520,"Villalobos","H"
9521,"Canales","E S"
9522,"Velázquez","N"
9523,"Zárate","A"
9524,"Soria","J"
9525,"Sasson","S"
9526,"Gal","D"
9527,"Barzilai","A"
9528,"Hampel","N"
9529,"Malberger","E"
9530,"Gradl","T"
9531,"Mettler","L"
9532,"Brosens","I A"
9533,"Degraef","R"
9534,"Schill","W B"
9535,"van Zyl","J A"
9536,"Menkveld","R"
9537,"van Kotze","T J"
9538,"Retief","A E"
9539,"van Niekerk","W A"
9540,"Gaur","R D"
9541,"Talwar","G P"
9542,"Håkansson","S"
9543,"Heyner","S"
9544,"Sundqvist","K G"
9545,"Bergström","S"
9546,"Schwab","J J"
9547,"Velázquez","A"
9548,"Rosado","A"
9549,"Larrañaga","A"
9550,"Winterhaltel","M"
9551,"Sartoretto","J N"
9552,"Kalisnik","M"
9553,"Zorc","M"
9554,"Vraspir-Porenta","O"
9555,"Logonder-Mlinsek","M"
9556,"Kham-Lindtner","T"
9557,"Borda","E"
9558,"Sterin-Borda","L"
9559,"Gimeno","M F"
9560,"Sterin-Speziale","N"
9561,"Gimeno","A L"
9562,"Abbatiello","E R"
9563,"Kaminsky","M"
9564,"Weisbroth","S"
9565,"Gupta","I"
9566,"Dhawan","S"
9567,"Goel","G D"
9568,"Saha","K"
9569,"Podesta","R B"
9570,"Mettrick","D F"
9571,"Isseroff","H"
9572,"Ertel","J C"
9573,"Srinivas","L"
9574,"Rao","P B"
9575,"Pokrovsky","A A"
9576,"Tashev","T A"
9577,"Krustev","L P"
9578,"Tutelyan","V A"
9579,"Kravchenko","L V"
9580,"Aldasoro","G E"
9581,"de Escobar","S C"
9582,"Córdova","L"
9583,"Doring","H"
9584,"Frias","A"
9585,"Dominguez","F"
9586,"Vinar","O"
9587,"de Sousa","M P"
9588,"Lopes","J S"
9589,"Figueira","L"
9590,"Cardoso","J N"
9591,"Cox","R P"
9592,"King","J C"
9593,"Thiele","K G"
9594,"Holzgreve","H"
9595,"Cheng","H M"
9596,"Chylack","L T"
9597,"Nitzan","M"
9598,"Klipper-Orbach","J"
9599,"Keyes","J L"
9600,"Robertson","K J"
9601,"Guzzetta","C E"
9602,"Putnam","P P"
9603,"Herzog","V"
9604,"Fahimi","H D"
9605,"Sehgal","S N"
9606,"Saucier","R"
9607,"Vézina","C"
9608,"Vismara","L A"
9609,"Miller","R R"
9610,"DeMaria","A N"
9611,"Amsterdam","E A"
9612,"Vera","Z"
9613,"Sauer","F"
9614,"Erfle","J D"
9615,"Hirsch","C F"
9616,"Ensign","J C"
9617,"Ranhand","J M"
9618,"Culbertson","M R"
9619,"Donahue","T F"
9620,"Henry","S A"
9621,"Larson","R J"
9622,"Pate","J L"
9623,"Reusch","V M"
9624,"Panos","C"
9625,"Wilson","D M"
9626,"Alderette","J F"
9627,"Patel","R"
9628,"Hou","C T"
9629,"Felix","A"
9630,"Sabet","S F"
9631,"Curiale","M S"
9632,"Petryna","M M"
9633,"Mills","D"
9634,"Nester","E W"
9635,"Montoya","A L"
9636,"Greene","M"
9637,"Firshein","W"
9638,"Rood","J I"
9639,"Wilkinson","R G"
9640,"Tanaka","A"
9641,"Yasuhara","S"
9642,"Kawamoto","S"
9643,"Fukui","S"
9644,"Osumi","M"
9645,"Matagne","R F"
9646,"Loppes","R"
9647,"Deltour","R"
9648,"Elmros","T"
9649,"Burman","L G"
9650,"Bloom","G D"
9651,"Kanji","M I"
9652,"Toews","M L"
9653,"Carper","W R"
9654,"Sekura","R"
9655,"Hochreiter","M"
9656,"de Waal","D J"
9657,"Nesbitt","J A"
9658,"Anderson","W B"
9659,"Miller","Z"
9660,"Pastan","I"
9661,"Russell","T R"
9662,"Gospodarowicz","D"
9663,"Johnson","P E"
9664,"Stewart","J A"
9665,"Allen","K G"
9666,"Killilea","S D"
9667,"Lee","E Y"
9668,"Shertzer","H G"
9669,"Racker","E"
9670,"Neary","J T"
9671,"Davidson","B"
9672,"Armstrong","A"
9673,"Strout","H V"
9674,"Maloof","F"
9675,"Gallo","A A"
9676,"Sable","H Z"
9677,"Seamonds","B"
9678,"McCray","J A"
9679,"Smith","P D"
9680,"Burt","C T"
9681,"Bárány","M"
9682,"Shimizu","K"
9683,"Sekiguchi","M"
9684,"Shindo","H"
9685,"Hayes","M B"
9686,"Cohen","J S"
9687,"Sono","M"
9688,"Kantrowitz","E R"
9689,"Lipscomb","W N"
9690,"Sheaff","C M"
9691,"Doughty","C C"
9692,"Resnick","A D"
9693,"Fussganger","R D"
9694,"Grossie","J"
9695,"Chigot","J P"
9696,"Dournovo","P"
9697,"Danis","M"
9698,"Felix","H"
9699,"Gentilini","M"
9700,"Mercadier","M"
9701,"Su","S C"
9702,"Hartkopf","A V"
9703,"Lauback","R G"
9704,"Balitz","D F"
9705,"Mays","D L"
9706,"Hamada","S"
9707,"Fukase","M"
9708,"Mulvehill","J B"
9709,"Hui","Y S"
9710,"Barnes","L D"
9711,"Palumbo","P J"
9712,"Dousa","T P"
9713,"Chang","R J"
9714,"Buster","J E"
9715,"Blakely","J L"
9716,"Okada","D M"
9717,"Hobel","C J"
9718,"Abraham","G E"
9719,"Marshall","J R"
9720,"Kater","L A"
9721,"Goetzl","E J"
9722,"Hemme","R W"
9723,"Boor","M"
9724,"Lanthorn","B W"
9725,"Pasewark","R A"
9726,"Minn","F L"
9727,"Sugarman","A A"
9728,"Bernfeld","G E"
9729,"Thakur","R"
9730,"Shoemaker","W J"
9731,"Balentine","L T"
9732,"Siggins","G R"
9733,"Hoffer","B J"
9734,"Henriksen","S J"
9735,"Moore","J D"
9736,"Weissman","L"
9737,"Garbers","D L"
9738,"Lorient","D"
9739,"Palmquist","D L"
9740,"Khan","I M"
9741,"Chandan","R C"
9742,"Richardson","J R"
9743,"Mandel","I D"
9744,"Slade","H D"
9745,"Townley","R G"
9746,"McGeady","S"
9747,"Bewtra","A"
9748,"Lamkin","N"
9749,"Lieberman","P"
9750,"Shereff","R"
9751,"Rosenberg","E W"
9752,"Robinson","H"
9753,"Spector","S L"
9754,"Farr","R S"
9755,"Schrauzer","G N"
9756,"Robinson","P R"
9757,"Moorehead","E L"
9758,"Vickrey","T M"
9759,"Braun","M"
9760,"Buchi","G"
9761,"Cannon","J"
9762,"Geibel","J"
9763,"Whipple","M"
9764,"Traylor","T G"
9765,"Lexa","D"
9766,"Saveant","J M"
9767,"Griffith","D P"
9768,"Templeton","G B"
9769,"Munford","R S"
9770,"Kadish","J L"
9771,"Basch","R S"
9772,"Ostrovsky","D S"
9773,"Snyder","J A"
9774,"Iwata","T"
9775,"Izaka","K I"
9776,"Maglott","D S"
9777,"Nace","G W"
9778,"Campbell","D T"
9779,"Hille","B"
9780,"Rhoads","D B"
9781,"Waters","F B"
9782,"Epstein","W"
9783,"Milrad de Forchetti","S R"
9784,"Cazzulo","J J"
9785,"Lapierre","Y"
9786,"O'Dell","B L"
9787,"Smith","R M"
9788,"King","R A"
9789,"Raffel","G"
9790,"Clarenbach","P"
9791,"Peskar","B A"
9792,"Hertting","G"
9793,"Kinscherf","D A"
9794,"Chang","M M"
9795,"Rubin","E H"
9796,"Schneider","D R"
9797,"Ferrendelli","J A"
9798,"Smith","J E"
9799,"Hingtgen","J N"
9800,"Lane","J D"
9801,"Aprison","M H"
9802,"Curzon","G"
9803,"Kantamaneni","B D"
9804,"Bartlett","J R"
9805,"Bridges","P K"
9806,"DeVivo","D C"
9807,"Fujimoto","K"
9808,"Leckie","M P"
9809,"Agrawal","H C"
9810,"Dunant","Y"
9811,"Hirt","L"
9812,"Brierley","J B"
9813,"Brown","A W"
9814,"Calverley","J"
9815,"Koshi","P T"
9816,"Spratlen","L P"
9817,"de Tornyay","R"
9818,"Garner","V M"
9819,"Merrill","E"
9820,"Branch","M"
9821,"Zaweckis","C"
9822,"White","O H"
9823,"Kochman","A F"
9824,"Grexton","E M"
9825,"VanDenBerg","E L"
9826,"Hunter","J E"
9827,"Harper","A E"
9828,"Milavetz","B I"
9829,"Armstrong","N A"
9830,"Clarke","C D"
9831,"Hazemoto","N"
9832,"Kamo","N"
9833,"Kobatake","Y"
9834,"Papp","E"
9835,"Magyar","K"
9836,"Schwarz","H J"
9837,"Zalipsky","J J"
9838,"Patel","D M"
9839,"Darnowski","R J"
9840,"Reavey-Cantwell","N H"
9841,"Hipps","P P"
9842,"Eveland","M R"
9843,"Meyer","E R"
9844,"Sherman","W R"
9845,"Cicero","T J"
9846,"Adams","M D"
9847,"Earnhardt","J T"
9848,"Langer","S Z"
9849,"Pinto","J E"
9850,"Zatz","M"
9851,"Kebabian","J W"
9852,"Axelrod","J"
9853,"Sampson","S R"
9854,"Aminoff","M J"
9855,"Jaffe","R A"
9856,"Vidruk","E H"
9857,"Colpaert","F C"
9858,"Niemegeers","C J"
9859,"Janssen","P A"
9860,"Preuss","H G"
9861,"Byrne","D"
9862,"Shim","P S"
9863,"Laperche","Y"
9864,"Besse","J C"
9865,"Furchgott","R F"
9866,"Truchot","J P"
9867,"Davies","J C"
9868,"Malherbe","W D"
9869,"Immelman","A"
9870,"Haupt","W H"
9871,"Walzl","H J"
9872,"van der Spuy","J P"
9873,"Pappin","B H"
9874,"Van Peenen","P F"
9875,"Joseph","P L"
9876,"Atmosoedjono","S"
9877,"Irsiana","R"
9878,"Saroso","J S"
9879,"Markert","R"
9880,"Tinning","F C"
9881,"Jacobson","L"
9882,"Windsor","G D"
9883,"Trigwell","J A"
9884,"Ginzburg","M"
9885,"Ginzburg","B Z"
9886,"Greenberg","B"
9887,"Sollod","R N"
9888,"Copps","T P"
9889,"Chelack","W S"
9890,"Petkau","A"
9891,"Stamey","T A"
9892,"Mihara","G"
9893,"Silber","S J"
9894,"Kelly","J"
9895,"Middleton","G W"
9896,"Beamon","C R"
9897,"Gillenwater","J Y"
9898,"Sloan","W R"
9899,"Matsuzaki","M"
9900,"Tado","N"
9901,"Hirata","Y"
9902,"Kato","M"
9903,"Nakumura","K"
9904,"Imai","S"
9905,"Kagawa","J"
9906,"Katagiri","S"
9907,"Kovalev","M M"
9908,"Cherpak","B D"
9909,"Chomakova","A"
9910,"Popov","G"
9911,"Nikolajek","W P"
9912,"Emrich","H M"
9913,"Makel'skiĭ","V V"
9914,"Armiger","L C"
9915,"Seelye","R N"
9916,"Carnell","V M"
9917,"Smith","C U"
9918,"Gavin","J B"
9919,"Herdson","P B"
9920,"Donovan","J W"
9921,"Mapes","C J"
9922,"Luzina","T I"
9923,"Golikova","N A"
9924,"Trevelyan","W E"
9925,"Patterson","R L"
9926,"Taylor","A A"
9927,"Mottram","D S"
9928,"Gough","T A"
9929,"Robertson","G L"
9930,"Birkett","D H"
9931,"McColl","I"
9932,"Wilson","R F"
9933,"Sibbald","W J"
9934,"Jaanimagi","J L"
9935,"YoungLai","E V"
9936,"Dimond","P"
9937,"Belbeck","L W"
9938,"Tweto","J"
9939,"Friedman","E"
9940,"Doyle","D"
9941,"Cotman","C W"
9942,"Huestis","W H"
9943,"Farkas","G M"
9944,"Cutter","H S"
9945,"Maloof","B"
9946,"Kurtz","N R"
9947,"Jones","W C"
9948,"Franks","H M"
9949,"Hensley","V R"
9950,"Hensley","W J"
9951,"Starmer","G A"
9952,"Teo","R K"
9953,"Berglund","M"
9954,"Sonesson","B"
9955,"Adinolfi","A A"
9956,"McCourt","W F"
9957,"Geoghegan","S"
9958,"Shields","A"
9959,"Baltimore","D"
9960,"Dobrzański","T"
9961,"Pieschl","D"
9962,"Eckardt","M J"
9963,"Ernst","A J"
9964,"Dempster","J P"
9965,"Yee","R"
9966,"Dennis","C"
9967,"Nakano","L"
9968,"Rorabaugh","W J"
9969,"Russell","R D"
9970,"Little","R E"
9971,"Schultz","F A"
9972,"Mandell","W"
9973,"Straus","R"
9974,"Zylman","R"
9975,"Lewis","J"
9976,"Smith","L H"
9977,"Prieve","D C"
9978,"Ruckenstein","E"
9979,"Mcminn","L C"
9980,"Ottaway","J H"
9981,"Kääriäinen","I"
9982,"Ahtee","L"
9983,"Levine","D M"
9984,"Morlock","L L"
9985,"Mushlin","A I"
9986,"Shapiro","S"
9987,"Malitz","F E"
9988,"Kane","R L"
9989,"Woolley","F R"
9990,"Hughes","C C"
9991,"Schmidt","L G"
9992,"Ryssman","A L"
9993,"Weitz","U"
9994,"Möller","J"
9995,"Trube-Becker","E"
9996,"Döring","H"
9997,"Goldstein","D B"
9998,"Kelliher","G J"
9999,"Lathers","C M"
10000,"Araki","H"
10001,"Takeo","S"
10002,"Takenaka","F"
10003,"Turley","S D"
10004,"West","C E"
10005,"Horton","B J"
10006,"Hinz","G"
10007,"Pohl","W"
10008,"Seitz","D"
10009,"Keul","J"
10010,"Huber","G"
10011,"Kindermann","W"
10012,"Burmeister","P"
10013,"Petersen","K G"
10014,"Uete","T"
10015,"Shimano","N"
10016,"Shimizu","S"
10017,"Morikawa","M"
10018,"Isbister","C"
10019,"Graham","L"
10020,"Renovanz","H D"
10021,"Kosovskikh","V L"
10022,"Steele","M M"
10023,"Lur'e","A A"
10024,"Maddox","D"
10025,"Drue","R"
10026,"Ellis","C"
10027,"McKay","R"
10028,"Falick","J"
10029,"Burdick","D"
10030,"Winkelman","H"
10031,"Antón","D N"
10032,"Orce","L V"
10033,"Petrack","B"
10034,"Czernik","A J"
10035,"Rogawski","M A"
10036,"Miller","R J"
10037,"Iwasaki","K"
10038,"Kato","R"
10039,"Maguire","M E"
10040,"Van Arsdale","P M"
10041,"Gilman","A G"
10042,"Manzano","C"
10043,"Candau","P"
10044,"Gomez-Moreno","C"
10045,"Relimpio","A M"
10046,"Losada","M"
10047,"Nedelea","M"
10048,"Dima","S"
10049,"Dvorak","R"
10050,"Mähr","G"
10051,"Von Bahr","R"
10052,"Collste","P"
10053,"Haglund","K"
10054,"Ericksen","S E"
10055,"Hurt","S W"
10056,"Enna","S J"
10057,"Bird","E D"
10058,"Bylund","D B"
10059,"Yamamura","H I"
10060,"Ingelfinger","F J"
10061,"Nadler","J V"
10062,"Vaca","K W"
10063,"White","W F"
10064,"Lynch","G S"
10065,"Farron","F"
10066,"Lightholder","J R"
10067,"Parthasarathy","R"
10068,"Soriano-Garcia","M"
10069,"Chheda","G B"
10070,"Canta","L R"
10071,"Katalymov","L L"
10072,"Gsell","S"
10073,"von Lieven","T"
10074,"Dietz","V"
10075,"Schulte","P W"
10076,"Müller-Oerlinghausen","B"
10077,"Hanbauer","I"
10078,"Flekkoy","K"
10079,"Lund","I"
10080,"Astrup","C"
10081,"Oliaro","T"
10082,"Badellino","F"
10083,"Reali","R"
10084,"Brouet","G"
10085,"Ruff","F"
10086,"Grassi","C"
10087,"Casali","L"
10088,"Morandini","G C"
10089,"Pozzi","E"
10090,"Serra","R"
10091,"Vialatte","J"
10092,"Mancini","G"
10093,"Mannino","F"
10094,"Tellini","M"
10095,"D'Ambrosio","R"
10096,"Blasi","A"
10097,"Olivieri","D"
10098,"Marzo","C"
10099,"Palmer","K N"
10100,"Cornia","G"
10101,"Gramiccioni","E"
10102,"Kralovánszky","J"
10103,"Bodrogi","I"
10104,"Tarján","G"
10105,"Eckhardt","S"
10106,"Droulle","C"
10107,"Behar","C"
10108,"Leroux","B"
10109,"Mascre","W"
10110,"Conway","M S"
10111,"Zalewski","T"
10112,"Woźniewicz","B"
10113,"Radzikowski","A"
10114,"Klos","J"
10115,"Zukowska","H"
10116,"Berezina","A A"
10117,"Siniavskaia","O A"
10118,"Sogrina","K A"
10119,"Novikova","E Ch"
10120,"Defronzo","R A"
10121,"Thier","S O"
10122,"Hoffmann","N"
10123,"Thees","M"
10124,"Kinne","R"
10125,"Slaughter","B D"
10126,"Osiecki","H S"
10127,"Cross","R B"
10128,"Uchida","H"
10129,"Kuroda","C"
10130,"Kozuka","T"
10131,"Gastaut","J A"
10132,"Gamby","T"
10133,"Blanc","A P"
10134,"Carcassonne","Y"
10135,"Frexinos","J"
10136,"Michaud","J L"
10137,"Doublet","L"
10138,"Moulias","R"
10139,"Congy","F"
10140,"Loiseau","P"
10141,"Patey","E H"
10142,"Górski","A"
10143,"Szafran","Z"
10144,"Popiela","T"
10145,"Komorowska","M"
10146,"Szafran","H"
10147,"Caronna","J J"
10148,"McDowell","F H"
10149,"Pawlaczyk","J"
10150,"Kokot","Z"
10151,"Zuzak","A"
10152,"Ellis","E F"
10153,"Levine","M I"
10154,"Szewczyk","Z"
10155,"Szepietowski","T"
10156,"Gulotta","S J"
10157,"Geller","K"
10158,"Liedtke","J A"
10159,"Leaman","D M"
10160,"Babb","J D"
10161,"Roberts","B H"
10162,"Hafner","R J"
10163,"Crisp","A H"
10164,"McNeilly","A S"
10165,"Blair","H"
10166,"Butler","A G"
10167,"Michalowicz","R"
10168,"Swiderski","J"
10169,"Bozkowa","K"
10170,"Hofman","H"
10171,"Sielicka","M"
10172,"Rimm","D C"
10173,"Zitrin","C M"
10174,"Klein","D F"
10175,"Lindemann","C"
10176,"Tobak","P"
10177,"Rock","M"
10178,"Kaplan","J E"
10179,"Ganz","V H"
10180,"Shader","R I"
10181,"Kurosawa","A"
10182,"Oien","H G"
10183,"Ham","E A"
10184,"Zanetti","M E"
10185,"Ulm","E H"
10186,"Kuehl","F A"
10187,"Meehan","T"
10188,"Warshawsky","D"
10189,"Calvin","M"
10190,"Rodbell","M"
10191,"Bingham","P M"
10192,"Drake","J W"
10193,"Magdoff-Fairchild","B"
10194,"Poillon","W N"
10195,"Li","T"
10196,"Bertles","J F"
10197,"Blackshaw","S E"
10198,"Dorsett","D A"
10199,"Craig","R"
10200,"Offer","G"
10201,"Baird","D T"
10202,"Land","R B"
10203,"Scaramuzzi","R J"
10204,"Wheeler","A G"
10205,"Ito","Y"
10206,"Molenaar","P C"
10207,"Vincent","A"
10208,"Polak","R L"
10209,"van Gelder","M"
10210,"Crawford","A C"
10211,"McBurney","R N"
10212,"Mann","T"
10213,"Loew","E R"
10214,"Elliott","A"
10215,"Burridge","K"
10216,"Canning","E U"
10217,"Spain","B"
10218,"Roldán","A"
10219,"Stevens","J"
10220,"Hollander","V P"
10221,"Woods","J R"
10222,"Brinkman","C R"
10223,"Tyner","J"
10224,"Martinek","H"
10225,"Assali","N S"
10226,"Spirtes","M A"
10227,"Kostrzewa","R M"
10228,"Cooper","B R"
10229,"Johanson","C E"
10230,"Balster","R L"
10231,"Bonese","K"
10232,"Deguchi","T"
10233,"Dement","W C"
10234,"Sanger","D J"
10235,"Blackman","D E"
10236,"McMillan","D E"
10237,"Leander","J D"
10238,"Morse","W H"
10239,"Yanagita","T"
10240,"Chassan","J B"
10241,"Vogt","M"
10242,"Brugger","A J"
10243,"Tong","W"
10244,"Poirier","L J"
10245,"Paulson","G"
10246,"Clarke","C"
10247,"Sheppard","P M"
10248,"Medway","L"
10249,"Marshall","A G"
10250,"Shemin","D"
10251,"Akhtar","M"
10252,"Abboud","M M"
10253,"Barnard","G"
10254,"Jordan","P"
10255,"Zaman","Z"
10256,"Frydman","B"
10257,"Frydman","R B"
10258,"Valasinas","A"
10259,"Levy","E S"
10260,"Feinstein","G"
10261,"Battersby","A R"
10262,"McDonald","E"
10263,"Franck","B"
10264,"Rowold","A"
10265,"Wegner","C"
10266,"Eckert","H G"
10267,"Jackson","A H"
10268,"Sancovich","H A"
10269,"Ferramola","A M"
10270,"Evans","N"
10271,"Games","D E"
10272,"Matlin","S A"
10273,"Elder","G H"
10274,"Smith","S G"
10275,"Scott","A I"
10276,"Johnson","A W"
10277,"Inhoffen","H H"
10278,"Gossauer","A"
10279,"Heise","K P"
10280,"Laas","H"
10281,"Fuhrhop","J H"
10282,"Subramanian","J"
10283,"Hensens","O D"
10284,"Hill","H A"
10285,"Thornton","J"
10286,"Turner","A M"
10287,"Wider de Xifra","E A"
10288,"Sandy","J D"
10289,"Davies","R C"
10290,"Neuberger","A"
10291,"Montagnoli","G"
10292,"Monti","S"
10293,"Nannicini","L"
10294,"Felicioli","R"
10295,"Cannistraro","S"
10296,"Calberg-Bacq","C M"
10297,"Van de Vorst","A"
10298,"Robbins","J E"
10299,"Hapner","K D"
10300,"Weber","S D"
10301,"Sova","O"
10302,"Pástorová","B"
10303,"Spunda","J"
10304,"Stĕrba","O"
10305,"Yamagami","T"
10306,"Kosai","H"
10307,"Okuma","H"
10308,"Hikita","K"
10309,"Raleigh","J A"
10310,"Kremers","W"
10311,"Whitehouse","R"
10312,"Hayakawa","J"
10313,"Dei","T"
10314,"Moss","A J"
10315,"Baker","M L"
10316,"Prior","R M"
10317,"Erichsen","E A"
10318,"Nagle","W A"
10319,"Dalrymple","G V"
10320,"Collier","H O"
10321,"Francis","A A"
10322,"McDonald-Gibson","W J"
10323,"Saeed","S A"
10324,"Destephano","D B"
10325,"Brady","U E"
10326,"Woodall","L B"
10327,"Allouche","G"
10328,"Dray","F"
10329,"Hollister","L E"
10330,"Mielke","E H"
10331,"Gallant","D M"
10332,"Bishop","G"
10333,"Kessler","C M"
10334,"Bronaugh","R L"
10335,"Bourgoin","S"
10336,"Héry","F"
10337,"Ternaux","J P"
10338,"Hanson","M"
10339,"Rotrosen","J"
10340,"Geyer","M A"
10341,"Guerriero","F J"
10342,"Fox","K A"
10343,"Muñoz-Ramírez","H"
10344,"Shaw","F D"
10345,"Goia","A"
10346,"Nicoară","A"
10347,"Gavrilescu","S"
10348,"Luca","C"
10349,"Câmpeanu","A"
10350,"Cucu","N"
10351,"Gancevici","A"
10352,"Nuţă","M"
10353,"Slabu","V"
10354,"Suciu","I"
10355,"Cocîrlă","A"
10356,"Lengyel","P"
10357,"Mihai","C"
10358,"Păuşescu","E"
10359,"Chirvasie","R"
10360,"Petcu","D"
10361,"Motocu","M"
10362,"Gozariu","L"
10363,"Suciu","E"
10364,"Florescu","O"
10365,"Diaconescu","S"
10366,"Dascălu","R"
10367,"Săvulescu","V"
10368,"Leu","A"
10369,"Moianu","R"
10370,"Remy","M"
10371,"Drăgulescu","I"
10372,"Duché","D J"
10373,"Haugen","H F"
10374,"Ohira","S"
10375,"Maezawa","S"
10376,"Saito","T"
10377,"Kelly","D"
10378,"Silverstone","T"
10379,"Gaind","R"
10380,"Suri","A K"
10381,"Thompson","J"
10382,"Elsdon-Dew","R W"
10383,"Krishnan","G"
10384,"Carruthers","M"
10385,"Turner","P"
10386,"Thompson","M K"
10387,"Yorkston","N"
10388,"Hawkings","J R"
10389,"Williams","L T"
10390,"Yarowsky","P J"
10391,"Kones","R J"
10392,"Phillips","J H"
10393,"Hobsley","M"
10394,"Lubbe","W F"
10395,"Kaplan","G W"
10396,"Rizzoli","H V"
10397,"Zlatkina","A R"
10398,"Gal'perin","Iu M"
10399,"Bezzubik","K V"
10400,"Eskin","V Ia"
10401,"Matafonova","L F"
10402,"Campbell","T C"
10403,"Hayes","J R"
10404,"Tursch","B"
10405,"Hootelé","C"
10406,"Kaisin","M"
10407,"Losman","D"
10408,"Karlsson","R"
10409,"Kappus","H"
10410,"Bolt","H M"
10411,"Trafford","D J"
10412,"Ward","P R"
10413,"Foo","A Y"
10414,"Makin","H L"
10415,"Milfeldt","M"
10416,"von Staffeldt","H"
10417,"Meyer","J S"
10418,"Miyakawa","Y"
10419,"Itoh","Y"
10420,"Ishihara","N"
10421,"Nell","J"
10422,"Bartosh","K"
10423,"Ericsson","A D"
10424,"Bendixen","G"
10425,"Delage","C"
10426,"Lagacé","R"
10427,"Albert","J M"
10428,"Langlois","Y"
10429,"Gravel","L"
10430,"Donker","P J"
10431,"van der Sluis","C"
10432,"Koch","A"
10433,"Stockamp","K"
10434,"Herrmann","H"
10435,"Schreiter","F"
10436,"Jacobi","G H"
10437,"Philipp","T"
10438,"Gleĭzer","Iu I"
10439,"Feinstein","A R"
10440,"Wells","C K"
10441,"Kush","N L"
10442,"Sleptsov","V P"
10443,"Orlov","A E"
10444,"Ikegami","M"
10445,"Francki","R I"
10446,"De Sena","J"
10447,"Mandel","B"
10448,"Klabusay","L"
10449,"Heinz","F"
10450,"Denchev","K"
10451,"Tomov","L"
10452,"Nikolov","G"
10453,"Avramova","F"
10454,"Lacheva","T"
10455,"Brailski","Kh"
10456,"Milev","N"
10457,"Adzharov","D"
10458,"Mechkov","G"
10459,"Dimov","D"
10460,"Iordanova","Iu"
10461,"Sulek","K"
10462,"Wedler","B"
10463,"Wüstenberg","P W"
10464,"Naumann","G"
10465,"Ruckhäberle","K E"
10466,"Ruckhäberle","B"
10467,"Jilg","S"
10468,"Schmid","P"
10469,"Nolte","D"
10470,"Acker","L"
10471,"Pfeffer","E"
10472,"Klapsing","J"
10473,"Besecke","C"
10474,"Kölling","K"
10475,"Virabian","T L"
10476,"Pashinian","S A"
10477,"Martirosian","T A"
10478,"Konobeeva","G I"
10479,"Smulevich","A B"
10480,"Mazaeva","N A"
10481,"Golovanova","L A"
10482,"Dubnitskaia","E B"
10483,"Gebel'","G Ia"
10484,"Dasaev","A N"
10485,"Zybin","O Kh"
10486,"Chestukhin","V V"
10487,"Mikheeva","E V"
10488,"Vatsek","Ia"
10489,"Naményi","J"
10490,"Mester","E"
10491,"Tisza","S"
10492,"Hlavácek","V"
10493,"Pánková","K"
10494,"Zachová","E"
10495,"Telerman-Toppet","N"
10496,"Vanaise","A"
10497,"Six","R"
10498,"Vanherweghem","J L"
10499,"Sternon","J"
10500,"Coers","C"
10501,"Schally","A V"
10502,"Dupont","A"
10503,"Arimura","A"
10504,"Takahara","J"
10505,"Redding","T W"
10506,"Clemens","J"
10507,"Shaar","C"
10508,"Yamasaki","M"
10509,"Hiraga","Y"
10510,"Fukasawa","E"
10511,"Soejima","S"
10512,"Magno","R"
10513,"Kjellmer","I"
10514,"Karlsson","K"
10515,"Nilsson","L"
10516,"De Temmerman","P"
10517,"Mouawad","E"
10518,"Van Laere","E"
10519,"Smets","P"
10520,"Brandt","S"
10521,"Karliczek","G"
10522,"Hempelmann","G"
10523,"Piepenbrock","S"
10524,"Nantka-Namirski","P"
10525,"Rykowski","A"
10526,"Van Eyck","M"
10527,"Hansson","L"
